5000 10000
1527 1329 1772
1678 2966 6197
1605 1777 9753
3660 1844 9674
1081 2949 902
4992 2228 9332
1180 1653 3892
4689 3435 8874
2599 3540 1300
2810 917 1435
4125 3967 9997
145 2671 5800
2975 787 2629
4723 3075 1570
4759 4683 2580
1387 4102 1567
4617 3762 5002
3162 1425 5567
3982 673 2497
3462 2590 4627
4031 4695 2640
1641 4037 7332
4085 4456 5539
804 644 5159
3281 3640 8921
1728 2530 7712
3746 633 1716
305 3643 7893
1011 397 9850
92 1800 1513
1180 4245 7250
4022 1205 2447
3059 3317 216
3944 2254 2147
2304 4237 2592
2763 2489 7369
1394 299 9653
715 4942 4710
1919 1853 7470
4541 3948 8760
4715 690 8374
2196 3962 2202
3811 4076 8768
3754 1336 4017
3920 3822 8091
1583 3612 5356
254 4380 7441
998 3165 1992
3897 3155 8958
1872 747 3269
686 4911 6991
953 1027 2974
3279 987 6434
1070 1830 8087
4653 4387 5427
2546 3689 4690
4308 2618 7553
1405 3843 5430
3355 2018 3638
2581 2214 2561
4070 1709 4574
2219 4030 8087
1781 4735 1085
223 3229 797
3343 4254 2267
3717 913 569
1693 82 1053
3704 3499 3994
3358 2107 7819
1715 3697 2704
3530 1935 2670
3998 3715 8110
4017 3296 719
4159 4427 5309
2794 2609 7548
3857 2715 7237
3688 3263 9554
1782 901 8154
91 1702 9280
2294 4211 4332
2927 535 7573
2859 2798 5157
2474 633 7242
4266 4290 712
288 39 2052
3729 1613 6487
4851 2363 9670
3212 2952 341
322 2362 3392
1615 80 6323
3060 1202 5780
1499 1230 6571
370 2852 8500
2940 874 1442
3937 4433 4617
484 3358 7266
4412 4054 6847
3968 667 6293
2199 2962 9680
827 4854 391
3711 1753 2827
1367 3167 1280
4885 3242 9448
523 1430 3676
2245 3737 6734
4608 3966 2011
3963 3073 6670
2727 456 8888
215 963 1709
4231 3246 6376
2485 2686 3036
3493 4717 4213
1963 1577 1768
87 2094 7728
4033 4232 2881
264 2503 916
2816 2 266
121 461 4292
4690 141 5285
2997 1635 6324
1970 1854 5079
12 2324 3120
2973 4919 4976
732 4128 795
4774 4434 6580
1466 323 7313
3524 57 4716
95 4312 491
90 3229 3071
4286 3184 370
4130 1255 3389
3777 4222 6240
2162 222 8223
4574 3244 7085
757 458 1873
2150 3022 9513
2388 986 3865
2191 3698 2829
2287 482 3674
3543 2288 7928
2921 1441 749
1847 2412 6145
1912 767 8377
2936 4812 3079
4346 3621 5370
895 1151 1632
359 625 8170
756 3150 8687
64 872 9334
912 242 9211
4347 2028 2553
4672 97 7641
2381 1990 3518
4893 1414 3970
368 4546 5411
2938 3117 9720
3530 3388 8948
348 4727 1063
4569 3138 8728
4866 3174 5349
4885 4354 9345
2974 2246 8197
3570 3954 8387
3136 14 6679
726 256 9767
1550 1855 715
3834 812 5195
2601 1417 1964
4401 3515 6834
2063 4156 3365
2972 3438 9084
3600 2340 2505
2885 3229 7786
3337 671 1832
965 2367 3490
2553 3940 7214
4044 1831 5982
662 1418 9348
592 1245 7195
4 4824 7311
2839 4565 2492
3345 241 8288
4051 2246 553
2231 1828 4263
2430 3641 2937
457 3177 9029
4057 3640 1330
3278 2020 4871
4747 109 4619
2361 4197 3967
578 2932 9498
1814 4840 5717
4141 1877 2059
4530 2688 5298
2593 2482 9177
2722 1540 7753
354 4779 8611
4565 4780 607
2237 536 4413
438 1501 6961
413 2164 4990
4492 11 7767
2758 4707 6061
934 3022 4594
1993 32 8427
1193 2701 4298
213 4938 5206
2781 1112 3923
3931 3414 6474
2829 815 6685
3136 1882 7039
2693 4787 5402
4734 1309 2408
2874 2634 6102
4433 1984 5463
3093 3693 2506
4216 3241 6879
2028 905 2708
1394 2423 1063
4623 4464 4875
4224 3777 8573
4002 3090 2562
3021 3880 677
2859 719 3986
214 206 1461
2323 487 973
563 2876 7614
3571 3350 2962
3805 1987 8481
3439 2164 6697
2015 4848 4882
1273 1439 7395
1047 2483 9988
234 1329 2438
3292 3970 7050
4267 1695 8608
3004 266 934
3479 2132 5797
1512 4398 6464
373 208 1599
3391 1068 7507
1156 3906 2991
4779 1414 8376
1797 2939 6663
3606 2592 4558
4024 2456 8125
744 4450 6194
627 4010 9569
181 2279 5119
1594 4289 2802
1241 203 3058
4287 258 328
4401 3758 7486
1973 4689 1060
1418 3506 9299
3913 4357 3071
2803 1736 6954
2468 1751 150
1140 744 3728
3496 1033 5053
2384 1515 8914
1704 2282 2607
183 1056 5372
824 3651 944
249 1090 3368
857 2943 2161
3552 4657 9796
4170 1796 350
4355 1649 3397
2483 3279 8289
2444 165 8100
689 4345 4498
104 2691 2223
272 2115 83
2812 492 5011
25 4195 806
4153 2661 1907
2801 3562 7048
3371 1833 8519
2194 2316 630
2815 4965 1994
759 1250 3290
4882 2587 7738
640 2709 690
4435 2788 3669
4961 2030 9368
1203 3339 2191
1671 4339 8945
1021 1332 2778
1043 3755 2253
1440 3229 5522
826 2241 4254
2008 1400 4102
300 3774 9339
1283 280 2711
3410 1815 772
3263 3765 1106
138 768 5110
3041 3155 8495
963 2749 175
3884 3589 8717
670 1803 250
776 378 805
4618 1682 3255
4479 853 6032
2913 393 5626
389 1643 6320
1845 2500 9133
402 1494 2013
1546 2908 599
4535 638 1442
2326 4677 6323
496 2787 7529
258 1322 687
703 1625 332
2802 200 9205
1112 2973 2375
3703 2596 2218
4016 3466 990
4961 2084 2826
4564 912 833
641 2903 724
3846 1421 6000
4681 841 5775
3057 4180 4386
3036 3190 8435
11 331 9518
3025 3872 844
4208 3461 7362
1540 373 1600
3112 4691 6874
4423 3626 792
1793 3267 8149
919 3474 1180
2138 2428 8089
182 715 905
1711 1250 4577
3106 4742 666
4168 2917 4837
842 498 3168
1537 1643 9358
23 2339 215
3407 2438 5004
1348 1163 59
4315 4622 3503
3548 4861 9067
1282 1380 858
4740 3098 1785
4534 3249 9310
3040 251 5054
154 846 6190
20 3476 2185
2393 2925 996
1225 238 1906
4233 2328 4435
2264 4025 2634
1182 2673 9841
3959 4306 9271
2730 1637 5432
1441 3859 9626
445 3909 7802
2845 4771 3839
2646 4738 3018
2609 4508 7517
649 2591 4008
2017 2903 260
4241 4847 715
3597 3236 5706
392 3406 3922
1688 1856 2065
1126 731 7758
1913 1701 5480
3403 2388 9934
252 440 8221
3963 4620 5340
367 15 8258
3252 3614 6917
65 248 4745
1981 4613 3174
3912 834 5131
3186 467 989
4728 11 7970
1513 676 1578
2192 4902 9255
549 1632 5317
3845 2503 9056
2731 2421 7134
4191 1892 9766
4045 3233 2271
4517 2016 8625
1895 3759 2014
3263 1956 8816
4846 4533 9496
1821 2467 2222
4683 2473 5893
1748 763 1300
1647 1307 7692
242 4588 8587
4412 4908 1677
792 4107 2100
2201 4746 1440
2649 3392 4029
4231 236 7276
1393 1544 1715
2756 539 7407
3712 4983 4645
4361 3588 5527
3096 552 9452
2197 4571 2232
4135 499 1090
2925 4400 7142
4304 1817 4757
711 4525 9536
4094 372 1424
4189 4566 7201
992 2041 515
592 4011 7417
4914 2936 4985
27 2289 1376
3556 4915 6484
1918 3689 3494
2039 4009 5034
1686 4240 3075
2653 1704 1607
2553 2199 3281
3230 2419 4134
2260 910 5599
1816 1427 716
2207 2184 6216
2720 2353 5474
3403 722 822
197 4931 3175
3277 1560 2622
2322 4752 2415
1715 1792 8065
3172 1588 5744
2624 1750 793
2885 1202 7594
249 148 3252
4430 3894 6477
2945 1910 7119
842 3660 2686
3747 4414 5031
3923 3933 281
2356 3244 5336
2787 4541 989
3627 2476 7497
3549 2278 2392
1333 846 2562
4182 4772 3133
3484 4932 119
2136 188 4164
2732 3086 3607
2872 1905 8422
3358 1349 3109
1010 1874 3336
1392 1486 6683
3735 2635 5738
4170 3198 537
4683 2018 5933
2009 4738 5910
3512 266 2628
4005 748 2899
3193 371 8472
1548 204 4417
4974 191 8015
597 2043 4870
758 1408 4980
845 908 4649
3200 2218 16
730 4950 3940
2694 1936 8056
1944 55 8905
2894 1365 2764
2792 539 7006
4865 2207 1341
3571 3106 9714
1457 3054 308
2116 1743 6540
4973 2522 6758
3621 3765 8469
2191 859 5868
4659 2328 9264
312 2789 121
4056 3453 1809
4465 4139 6360
559 844 632
1674 4674 1992
4651 1863 982
4860 705 1680
616 3941 2363
3952 4538 8231
4700 505 6676
4478 254 3837
4460 1272 6468
4760 4010 4857
2590 1033 1873
2728 2105 2714
1157 1139 6129
3630 2002 6912
4683 2548 4285
2142 1317 6932
4376 765 9289
4901 1471 6671
2495 1242 3630
776 4807 7600
457 3811 4897
3639 3412 4470
1056 2342 8813
1998 1410 1369
1560 3941 1156
1807 3255 8197
851 4989 5956
3655 4741 2415
3401 3256 4655
2239 3773 7293
2389 4809 9472
1120 3482 4343
1469 606 88
680 2301 6337
1631 4498 7079
2677 4103 9042
3409 3774 8379
2759 3933 837
4960 4241 4257
2330 3535 9257
2202 1680 7188
1520 2608 2874
3898 4873 9759
2926 2482 6909
3708 3394 9344
1128 724 1264
868 2522 9702
1940 1944 3278
1027 42 9716
4270 1969 8163
911 59 6309
2910 4805 3723
4439 1985 1303
4548 1590 1763
1999 2155 5558
4928 4218 4224
189 4155 6473
2992 4001 2729
808 2258 5987
2417 999 2960
4744 3482 5417
3792 3458 2139
4990 947 9458
1453 4920 1808
957 2757 4275
4508 1284 6191
2310 4125 8037
4636 1315 7588
3278 2903 7372
772 3754 7903
3870 571 8211
2173 712 628
1637 809 298
16 2191 303
3843 3982 5688
1178 4136 9014
1922 2215 4639
2438 4142 4315
4364 1638 9515
4608 1428 2079
1069 4016 3706
2786 3137 5434
7 2513 1215
2484 4503 7479
4272 3460 8439
3539 3516 8241
1154 3991 2180
1565 2491 6940
4017 4105 1967
312 2646 7347
2198 3944 5724
664 2636 3659
2838 3703 5377
4683 421 9592
2091 2203 9404
3625 853 4553
1516 512 3279
1802 1911 9048
4802 37 9255
3516 60 8911
3463 3486 7102
3143 2596 9100
2072 3301 5371
4394 227 3736
3786 413 3069
1373 3952 9877
3380 2632 6659
2415 3539 8049
4008 3324 5959
701 4624 5604
1033 2429 2805
3570 3214 5349
3397 4899 6531
2518 2632 9898
2218 293 190
2309 3607 53
1683 269 8916
4157 4733 9768
395 3877 7190
1619 3576 2182
3658 2728 2218
3688 3601 3140
3921 315 5984
3967 3192 9677
2555 137 6805
2849 4344 6797
3248 861 7626
207 2678 8144
2284 1593 2097
2863 1700 1070
3076 2343 5212
985 226 3715
1782 2554 1873
4568 4423 8330
1614 310 9219
1147 661 6529
1252 2635 2983
4966 4240 2414
1453 2877 7964
4343 190 427
381 1992 8401
3623 4091 5196
1658 1932 8537
1845 3966 4755
2291 651 6840
877 4087 3712
213 591 1094
3547 2483 2047
3572 1790 7994
4200 2339 8422
3821 25 3009
1784 3728 4108
589 1660 223
3237 430 778
4955 3269 5747
1739 3784 8960
3496 3227 6951
560 1943 9791
3747 4174 5221
3674 4591 7190
891 1814 856
4641 323 9211
1549 1904 6497
3329 1931 8914
4590 2927 4836
4634 3848 7660
3821 3105 6054
4096 1480 9329
1110 4622 9902
933 3349 2628
2284 2872 1746
4824 1450 2646
2096 905 8548
164 1694 2503
386 4068 805
1431 3602 8072
1637 3562 1151
3818 4582 2402
21 1870 3527
424 2590 493
2425 4020 6783
3661 2351 6762
1313 2167 6215
2465 2645 5375
3428 1312 8203
3096 1538 1910
4171 3732 8731
2472 3252 1621
3940 1258 8083
503 830 405
3141 1334 7875
1115 3746 5798
3620 2830 5610
148 2005 5576
444 1911 5974
2852 4817 7738
3271 4970 5970
1666 208 306
1680 760 4726
1010 1175 9182
3900 2372 132
3118 4818 8957
4608 1491 5301
33 4553 3357
326 3310 826
1540 4269 3856
301 3404 208
4372 2486 2206
2890 2744 5873
780 4562 2232
3320 2991 8380
4283 4251 8548
922 3307 1817
2958 1976 4396
2366 900 5063
2692 4909 6491
2388 3314 4792
1243 1506 3796
4418 3407 3972
4912 3954 664
3907 4056 8939
2763 775 7748
1116 4246 6676
4349 981 6824
804 3175 4938
3542 2183 131
4829 3388 3629
2437 292 1477
3081 391 3498
3522 3124 5176
3675 2828 8093
2536 641 7439
3519 2736 87
2078 1046 2945
625 4357 77
328 672 7308
3755 1781 7149
1074 1876 6543
3970 1033 3727
1240 2455 8908
4204 2195 1690
4255 2591 927
973 2013 8730
475 2444 3586
2102 4854 5580
107 2131 8871
306 952 8615
3412 4216 3569
1609 1320 4547
2162 4940 4046
140 1247 3121
1558 1837 2062
4491 2160 3482
720 971 8901
805 2188 5498
3058 459 5335
2942 3589 2884
4752 2938 1349
4658 2690 8674
1558 1275 479
4662 306 7511
3398 1450 5894
2123 3896 4195
3502 1783 8597
3102 1810 4375
2973 4791 4747
4125 3405 9614
3328 800 3273
4311 3921 5314
936 2025 7899
1124 151 8799
1561 1182 627
833 3897 9919
1852 831 6563
3649 2176 6906
717 2483 1057
1072 2514 4464
2732 3115 3794
2856 864 1721
3546 980 6353
158 351 2248
3006 3524 6315
583 2163 1124
825 2657 483
91 880 4753
4126 4045 4490
4384 4142 3377
3142 3104 8982
3635 4196 4834
3925 3501 382
1422 3239 3086
2020 4036 5268
4613 4453 4509
876 1129 6467
3355 3182 5679
4860 1737 4017
2481 3797 3021
1446 764 3822
4236 4756 7160
3752 1852 6614
3151 4965 9725
3210 1085 8644
262 753 3050
1777 3620 5948
3806 303 5993
97 4439 2950
1854 87 1424
2936 2394 8377
1806 4176 1813
1750 1261 59
1174 2175 2985
2014 2021 8348
4156 1422 9539
113 430 1639
4738 3020 4581
1231 3733 7109
2355 1642 787
2701 705 3593
851 3576 5911
4154 2078 515
2590 4155 1299
4769 4646 4015
2772 1758 6615
29 450 4563
3520 1244 3468
1872 3058 8766
2860 4449 6786
3521 1409 7890
4776 1727 8296
792 2882 7907
4247 4383 695
566 1628 743
2789 4738 3074
4110 3148 200
1822 3732 4617
1892 1871 1269
3355 2759 5875
621 2685 696
519 893 9621
455 2633 6216
2372 2286 123
0 1130 5475
2670 4558 8019
4392 615 5581
3742 1096 4713
3370 1184 3379
737 4938 4276
2709 1674 3213
4291 2318 7093
2491 1020 1548
1360 4713 4079
497 1843 5358
592 2006 6589
1066 2047 2049
681 1853 7302
2570 795 2742
2374 1924 9386
1186 3093 645
1123 3976 8287
4368 474 7091
3879 1633 8125
4647 3424 2398
4843 1158 7693
1441 374 3746
1733 4662 6408
2602 4321 8810
1192 3134 3903
3525 1784 6618
3647 3449 7731
2711 2301 108
167 4367 358
2082 11 4819
3411 4577 140
2361 735 4238
1732 3003 2120
4918 286 5842
3949 1043 6278
1577 2577 8916
2166 69 1631
4094 1357 716
1939 3056 18
4170 3632 8756
1115 1183 361
4657 679 5230
3550 3966 1199
2281 792 5848
575 1607 8899
830 3923 6698
3518 4994 9422
531 3110 5568
2374 3801 7632
1426 2528 1110
4984 740 3382
178 4699 241
1514 2653 3102
2607 188 6185
4066 4254 7258
784 1020 1275
189 1337 519
2926 1821 3764
3865 756 6473
3589 1723 1671
2051 3164 2630
4480 499 9853
49 1669 183
342 3343 1060
4955 3169 4628
1749 4363 7392
1646 2122 6864
634 2105 4644
4899 1719 9716
2869 595 5825
2089 1167 3552
4878 4507 9377
3879 120 8098
1730 821 1394
3620 3374 6954
1550 2077 5054
1022 4890 3708
4134 266 8807
4833 4212 4940
592 2877 5935
3857 2969 4486
1563 4601 5138
1807 4481 7829
375 958 1506
2339 1542 7256
2654 3894 5141
1963 216 1840
755 426 5383
1435 2665 9608
3757 4727 8649
1092 2846 1629
2329 3272 8419
2463 569 7633
3085 4469 5027
2011 1065 510
2154 4686 9882
4430 4261 4907
1749 501 6003
3211 953 5708
1926 2784 106
3810 2944 5495
1987 1660 1075
1251 2035 4674
3259 3979 7350
4847 4307 4684
2341 4469 2223
4245 3409 3914
3714 156 2817
1206 4835 2967
1171 4551 9538
3566 4111 2267
2399 2717 5358
4609 3870 2826
1297 1118 7555
2415 1018 426
689 1956 7188
2827 2084 1116
2383 4021 2531
785 554 8415
2485 4754 1680
1419 3034 3421
4941 1870 4875
3448 4954 1924
825 40 5312
4541 3890 4779
3218 4632 9688
1406 3431 6139
4793 4371 5988
3058 2632 821
1435 3974 6210
288 3761 5682
3993 2194 3474
3981 4615 7364
3024 2034 6577
3027 142 999
3887 4038 755
4946 1467 6868
990 2183 9796
3060 1097 9525
3871 3241 6252
3553 3795 6588
1852 2954 3543
3240 3595 7690
2663 1911 4418
3777 729 6546
3297 2962 4852
4850 2243 2080
864 189 7246
4513 1824 8727
972 1072 5669
3826 3572 7545
4770 3342 1471
3438 2784 6767
4913 4614 5780
3739 4956 4240
3225 1339 7812
2156 2391 9502
3850 4381 975
1056 2936 8547
3259 3527 5301
3327 1334 828
2901 4885 8034
825 1495 604
2850 2027 8812
2016 4354 1103
414 3417 4691
3358 3316 2327
4680 2759 6757
3531 3699 4031
3784 402 8998
4398 4361 1517
4142 1423 8804
2150 1507 2271
2395 121 8803
3312 3824 2843
4626 1030 3176
2680 4993 577
2035 4545 9324
4851 544 3400
664 2588 5318
1595 4247 3862
839 1530 8478
870 1211 8445
2727 4271 1856
2150 2560 4645
3574 918 8865
3968 4902 3345
1309 3378 1388
311 1490 1977
4371 3964 8957
737 3833 7632
680 2418 2261
128 1734 6467
3855 728 1083
4390 955 6062
1688 4760 6667
3351 4870 5165
4364 889 5561
781 4862 6739
2640 568 5797
2964 4584 5876
3105 4558 7411
700 235 6017
4563 842 1963
3884 2076 754
987 2874 5160
4189 3582 9058
246 2508 8301
2325 115 3918
2933 1355 6262
135 4708 8422
1592 4098 8066
2160 3867 3902
2575 461 6954
3112 2442 2814
4769 3176 6945
600 3926 3067
3218 3144 9725
2302 470 8981
2466 2142 5687
783 4118 6757
1869 4945 5124
1774 1710 3279
3887 621 8102
1292 1457 5346
580 163 4653
1818 1652 2479
789 2152 9930
445 3777 293
2280 4367 2520
1665 2363 8801
2891 2850 1406
3959 999 9419
3273 3541 169
2580 1274 983
2018 4294 52
4324 223 5684
4891 4592 3674
2507 1587 3289
463 1183 2173
4085 3294 6500
2011 1720 3141
191 4668 3039
4207 2886 7669
1019 440 8402
1682 1237 222
420 2106 2774
3644 2458 9942
951 1172 1003
2531 732 6489
3775 3164 2617
3680 2256 8060
1672 89 7462
3815 2323 426
4642 934 8580
1884 3375 8079
3546 4553 7089
894 1443 7215
2161 1368 8965
2617 4921 1420
2519 1836 1506
4245 4171 5898
4456 397 1440
204 2409 5558
4103 3453 976
3850 4207 9242
771 3435 8329
2916 2385 1465
842 4488 3285
59 45 377
1699 3514 4224
1082 772 1376
156 2347 2103
1638 3091 7059
4843 3617 1641
2746 2630 4283
3632 3910 1104
806 3138 9558
2755 4434 9700
3245 4062 3846
3922 1097 5787
3213 1505 6810
880 1258 4789
1845 562 1470
706 4861 2693
975 4624 3040
1780 488 9869
4312 4454 9032
3831 2261 6762
1644 339 2235
2163 2171 7066
1485 1484 1357
4217 567 4736
4955 2521 910
4687 1296 4953
1260 3492 5818
1543 3773 8896
3133 707 5476
2441 4456 3570
2371 444 2715
2758 2681 8151
3534 381 1192
1694 578 9782
1601 103 3016
813 107 431
4107 691 3492
4740 4783 3632
233 110 7
3833 1553 5199
1587 3558 7159
3756 2840 6300
3497 1271 3360
3532 82 1996
4551 1126 5542
2988 4217 537
4517 581 9975
1606 2603 3817
3422 3119 2017
1720 1697 1198
2713 371 8114
1898 2565 6943
3493 1330 7614
3282 978 825
3764 464 5484
2468 3011 2604
1692 4727 8423
2085 205 3072
1874 4724 5323
79 389 6057
72 3804 8544
2558 2009 3961
2424 1595 6968
3302 1520 2616
3933 3066 6932
3938 2341 6021
1917 4892 4879
4044 728 7976
820 966 343
736 1745 2971
4110 3266 5487
1555 3686 588
4351 2852 3547
3501 1508 6742
903 4496 9596
3955 2943 2584
4150 11 907
4429 4339 3158
26 1165 4252
4868 427 7316
1807 1979 3243
698 291 4320
18 4671 3830
4654 4858 3502
1466 204 7688
769 3283 8931
1222 1981 7276
62 1774 7222
2148 188 4730
2542 2838 9039
2769 2094 4040
2006 4861 5747
4244 1417 4545
646 2469 9502
4175 393 7256
859 3388 6544
3723 22 5199
555 2751 3613
4269 3980 2650
831 3641 5743
1770 4411 8560
3647 100 1668
2082 4155 1207
3757 1977 481
3614 4791 9480
531 4365 2347
1115 3335 8364
2205 4773 8761
2507 4467 9674
2558 2602 6986
398 2365 5031
4444 4600 6271
3124 4164 3235
3641 2848 581
3163 3373 4099
2618 989 578
3171 2959 8688
2877 4846 2696
3747 746 4211
2701 3975 5497
4728 853 273
4225 266 843
2205 3185 4792
4819 4411 5625
1645 1427 183
3780 4814 7118
2603 2045 603
1183 3160 2728
3028 4619 4621
2607 2223 675
3821 3328 3672
3957 495 9174
2434 3036 6595
4424 3320 2086
2033 3136 5626
1719 1157 4067
2256 2244 3637
1133 4295 8757
4190 1999 4635
3575 1034 7810
4501 2188 1949
1597 2786 5936
3850 2230 4655
3678 2300 6882
3386 4938 4631
1426 404 351
4445 4899 3954
1486 2881 9644
893 3969 5606
1321 157 7040
1675 59 2612
1103 4175 857
4104 2593 3602
647 2137 3955
4319 3710 1337
366 2592 9745
1120 2796 2519
1362 4484 160
2808 3830 5629
3966 880 2226
988 3887 650
214 4172 5923
217 140 6572
3986 1773 7092
4914 2389 385
1802 4515 3153
3426 683 4832
89 2989 8514
577 2225 1432
1084 4794 6204
1826 2452 3704
2477 4073 971
3215 1661 9620
273 1653 5787
3571 3506 6510
2825 3034 7614
117 2587 2821
904 861 1712
466 4939 3579
4396 403 8509
2997 1600 5613
1595 1978 1194
3695 2965 6110
143 379 1445
1710 461 9328
1722 4933 4173
282 1993 2120
3452 2459 3867
3766 955 2627
1749 57 663
4965 4124 613
2022 571 3895
4094 2063 4107
4468 4854 9780
1112 4126 145
4550 4222 8884
4492 1610 304
2922 1012 3348
4706 3810 4895
872 2989 1192
843 4006 5055
1996 1316 4540
2902 1674 3132
1726 313 1461
1214 3837 760
1762 1798 6431
2674 4284 7207
3539 3043 579
1427 2354 4430
4213 4849 4677
4578 3871 6826
3876 2893 3887
3890 3606 892
4587 878 4261
4643 4441 1889
2845 174 3711
2952 1177 4563
4584 1245 1298
2285 2903 4371
3220 3511 8847
2588 4409 6847
2252 313 696
3323 1533 8952
2179 3483 1994
2390 3494 1836
4336 2387 1127
3330 3062 6658
3239 401 2802
1884 1279 8607
3268 414 4017
3762 1262 9385
2718 9 6654
236 4535 1219
3357 2852 3873
1008 3469 5516
1155 1063 3648
1477 2129 3584
458 2940 6885
1538 3000 2292
737 2464 9979
1579 1390 8216
4541 2369 2615
4994 407 7746
1783 4676 490
2341 1517 9615
4238 2140 7737
3609 2498 4660
130 563 4073
3435 3069 7065
4015 2554 9825
879 1207 318
1812 3518 3408
2891 1292 9598
2426 3425 6705
3631 4927 4546
1528 2047 7504
2574 2408 2562
3055 1065 7450
2257 2301 734
138 4817 8193
4955 3443 5011
1251 4948 1222
2278 3073 5183
1432 3979 2704
3315 2484 8129
4926 4109 2179
4127 3557 3001
449 3143 6073
435 933 9873
2187 967 4114
1196 2363 4265
1394 3683 5291
3670 1240 8925
4593 879 4161
3217 2178 7861
2144 1117 5189
3290 4676 4934
2196 927 2681
3227 1328 5233
2074 1388 5489
909 1990 7319
182 3890 3327
686 2702 2603
1167 38 2688
4171 1901 3598
268 3602 1614
2153 3730 2505
419 3254 4809
1758 4464 6222
2496 4207 1298
1512 2481 9807
2945 1093 6478
3821 2382 3742
2676 243 6796
3176 4258 6759
4771 1826 9941
2560 2994 7783
3971 1710 3420
347 2060 7846
4630 2509 8731
3425 1216 1616
4361 4160 2937
3662 2400 6887
3702 3121 8985
2667 3753 5206
4909 4078 9842
1016 364 7297
4738 4252 2745
3747 2134 2109
4414 1961 9641
1604 4237 8181
150 2830 1733
2251 4014 535
4755 4385 1576
4361 262 525
3004 4821 1462
2413 2025 1501
3232 2610 6631
862 4685 7955
4007 357 205
3854 4182 6396
2109 124 2884
590 3693 6908
2800 689 9536
3321 3609 1906
104 1055 1146
874 1795 6525
2968 309 8137
1693 485 3590
2184 4293 3314
674 3581 4391
4636 2049 4064
1164 309 9157
2809 1708 8864
960 4593 1615
300 1579 8468
3331 1064 2680
4579 4454 9389
2941 3821 1894
1805 1511 1601
3396 4006 2166
595 817 8357
3363 4736 9513
2482 4069 457
3623 103 7637
708 375 2571
3406 1704 708
3822 1154 9448
3980 4361 6437
4211 4661 7824
2774 2603 4915
2544 276 7726
284 915 8584
4997 42 9256
4206 1187 9914
1810 2558 1161
3229 2744 7737
3625 4959 5685
3611 2060 6327
4518 2299 5391
3545 3973 9803
102 2581 7395
824 3780 6233
4212 3559 5931
377 3191 3692
3980 75 2979
3196 4886 947
2891 3424 3106
60 484 7547
4703 1691 2085
1616 3543 7029
2387 4154 9065
2328 3288 9243
842 4893 8027
4189 2191 9363
2426 1956 7074
3222 4623 558
3117 4735 8902
2212 4311 7787
830 2395 8029
4190 1824 2886
4334 2323 4545
1462 860 8391
3621 2558 4788
2924 995 5238
1816 1976 6019
2796 4797 8444
3947 2996 2326
1245 3271 8522
3637 2112 7441
2734 3152 2840
4334 4567 9754
4015 984 9859
2208 744 7000
2294 1139 7467
146 1541 5970
195 3701 4999
3231 3625 660
2809 3694 649
43 474 7
3553 2232 6231
4359 3631 8485
2957 818 7196
1204 2255 9309
2235 1738 2453
3440 781 3335
896 2670 9480
4111 3795 3107
1332 1904 4514
4627 4154 4991
2762 356 783
221 1076 6336
2100 3983 4029
4167 372 7746
1102 2657 4198
2449 2232 4295
1828 788 3763
796 4945 1928
4664 4449 2256
4198 1909 7244
3095 2928 8619
2354 1853 3591
560 2602 5540
4106 427 1495
4316 3887 2808
1023 885 5902
3986 1587 6084
377 3631 6150
4980 4604 4110
4383 2333 2553
4366 1455 8844
2350 1886 4680
2636 1511 9139
3322 4551 5524
2777 185 5392
1818 1812 4788
457 1968 2015
688 3758 8671
3841 1238 7517
1482 4419 6943
2284 55 6551
533 4068 1208
1626 4898 9082
2191 74 5009
3315 2852 3023
340 4376 5790
2441 691 256
2418 2384 8801
1148 3896 1548
1935 4415 3237
772 842 480
1188 4207 4675
815 376 7198
2391 4987 9129
3482 314 8483
994 763 11
893 2075 6649
2460 3827 5862
280 4899 8197
2596 1467 9690
233 1886 6377
2068 3825 710
687 4445 5365
2133 2339 925
779 2570 4062
4745 856 8422
746 1421 7215
36 4587 9216
423 2099 8761
428 2277 5105
4857 1344 599
786 4103 8930
1899 4127 150
1403 4301 4629
1881 940 5532
2021 912 6686
468 90 8378
2590 96 9746
3569 4388 4617
452 1883 7148
1344 4801 2811
4615 905 3904
42 3858 319
1055 2955 7794
4298 535 7940
4025 970 6495
4437 4483 43
1272 3288 1857
2385 4097 3249
3372 4322 4815
387 305 9513
2649 3912 7196
941 3454 4542
797 450 2344
934 219 4848
111 2806 9472
1627 3010 485
4658 2007 3970
2352 171 3786
4764 3493 2224
392 2989 938
4908 1425 5243
3712 3075 2134
814 1009 2278
1514 3456 4298
1321 4747 6232
4664 614 2270
2375 983 2863
4971 4989 9918
3358 4835 54
2082 3399 61
1117 4607 4851
3600 1525 781
1675 1959 6997
2642 3958 364
1002 1308 4540
44 1341 3645
584 719 2935
3942 4819 725
2777 2278 8700
2488 1359 685
4433 4511 4063
2851 3354 3327
2920 85 4919
3944 2850 7371
1663 3473 3074
1377 3132 1589
784 2524 3513
234 4859 6755
1912 987 8871
704 3183 9834
4119 3607 8427
4932 3046 6420
3857 4717 2646
42 2529 5927
4031 751 8063
1294 2214 7931
3077 3953 7703
1438 4169 3509
846 2581 5830
2522 1255 7977
3510 917 5806
1630 1479 5550
3658 4644 8919
3772 4599 2975
1296 1029 3640
1188 3524 2707
130 614 5190
403 2439 7663
805 3546 6935
47 1362 4813
1001 1541 528
4331 4158 5673
